Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Lithuania,4.1,7.2,0.9,4.6,2.7,2.7,3.9,3.0,3.4,-1.4,0.9,4.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Luxembourg,10.1,34.4,-6.7,-0.3,-1.4,2.3,1.4,16.2,-4.2,0.8 p,-2.5 p,-2.4 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Latvia,3.1,-0.1,3.6,4.6,-1.8,2.4,-2.7,0.7,-2.0,0.2,2.7,-3.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),North Macedonia,6.8,3.1,6.5,0.0,4.9,-1.9 p,1.8 p,1.6 p,2.0 p,-1.5 e,1.3 e,0.5 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Malta,5.2,5.9,3.2,2.0,2.4,-3.5,0.7,-0.5,-0.6,-0.3,-0.2,0.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Netherlands,-1.0,10.3,4.6,1.6,-0.8,-0.6,-0.7,0.5,1.5,0.0,0.9,0.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Norway,1.7,2.0,1.9,1.3,0.6,0.8,0.3,0.5,0.0,0.1,-0.2,:
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Poland,-0.3,2.6,0.4,3.1,1.1,-1.0,0.9,-1.1,0.7,-0.4,1.2,1.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Portugal,3.7,4.8,1.9,0.5,3.5,1.5 e,-0.3 e,-0.5 e,-0.6 e,2.1 e,0.4 e,2.7 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Romania,5.6,11.4,0.7,4.8,-7.0,5.0 p,3.0 p,1.8 p,-0.2 p,-2.9 p,-0.5 p,3.0 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Serbia,3.7,4.5,2.5,5.4,2.6,4.7,3.0,1.1,3.0,0.3,2.5,1.7
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Sweden,3.0,-6.0,-1.6,2.2,-0.6,2.9,-0.7,0.0,-0.1,3.9,5.0,4.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Slovenia,9.7,-3.6,4.3,1.8,1.5,1.5,0.8,2.5,1.9,1.0,0.4,-0.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Slovakia,-1.9,6.1,-0.7,7.0,-5.7,-2.7,-0.6,-3.4,6.4,0.4,0.1,-2.9
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-1 (SCA),Türkiye,4.7,-0.6,1.1,4.0,-0.2,1.4,-1.4,0.3,-0.5,3.7,0.2,-0.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Albania,9.5,19.9,10.8,9.2,17.8,5.0 p,6.1 p,7.4 p,5.7 p,-0.3 p,-5.4 p,-5.2 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Austria,10.7,4.5,4.0,4.4,2.0,6.0,3.5,1.4,1.4,3.4,0.4,2.2
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Bosnia and Herzegovina,13.4,12.5,18.4,11.1,3.6,14.2,12.6,-0.7,8.0,4.7,8.1,7.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Belgium,9.2,5.3,7.0,5.2,3.9,5.6 p,3.2 p,0.3 p,0.1 p,0.6 p,2.7 p,5.2 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Bulgaria,9.2,1.2,1.2,2.2,2.9,4.5,4.8,4.7,3.4,2.0 p,2.2 p,5.7 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Switzerland,4.3,3.3,4.2,5.0,5.2,6.8,5.8,3.5,3.4,1.5,0.9,1.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Cyprus,14.7,49.7,47.0,34.6,25.9,10.0,7.4,7.7,6.6,5.7,9.4,4.1
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Czechia,11.7,9.3,6.5,5.1,4.6,4.5,5.0,6.3,4.3,0.3,1.3,3.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Germany,10.3 p,4.1 p,-0.2 p,1.1 p,-2.7 p,4.6 p,3.7 p,2.4 p,4.1 p,2.9 p,3.4 p,2.5 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Denmark,14.7,4.4,6.4,7.4,0.2,4.2,3.2,0.3,6.5,4.9,4.0,8.2
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",12.1,7.1,5.5,6.7,3.2,5.5,4.7,2.9,4.5,3.9,3.3,4.1
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Euro area - 19 countries  (2015-2022),12.1,7.1,5.5,6.7,3.2,5.5,4.7,2.9,4.5,3.9,3.3,4.1
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Euro area – 20 countries (from 2023),12.2,7.1,5.5,6.8,3.3,5.5,4.7,2.9,4.5,3.9,3.3,4.1
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Estonia,-2.1,24.7,11.5,21.0,3.6,-25.1,-8.9,0.7,12.3,0.9,2.6,7.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Greece,3.0,-0.4 p,5.9 p,8.7 p,15.0 p,8.0 p,8.5 p,-2.2 p,5.1 p,5.9 p,5.2 p,4.0 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Spain,12.6,13.6 p,12.8 p,13.2 p,10.4 p,5.1 p,5.4 p,4.9 p,4.4 p,5.1 p,4.0 p,3.5 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),European Union - 27 countries (from 2020),12.3,7.0,5.1,6.7,3.1,4.9,4.6,2.9,4.4,3.5,3.3,4.5
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Finland,8.0,4.5,-0.3,2.8,1.6,1.2,1.3,-1.4,-0.3,2.7,3.3,2.6
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),France,8.1,6.4,5.8,6.2,6.0,7.6,6.9,4.5,5.3,5.2,4.3,6.1
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Croatia,22.5,8.8,13.9,24.6,22.1,8.3 p,6.7 p,4.1 p,0.3 p,9.1 p,7.9 p,3.9 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Hungary,20.3,9.9,12.7,4.7,1.5,4.6 p,1.9 p,6.7 p,9.7 p,9.4 p,3.1 p,2.6 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Ireland,34.4,8.9,8.7,12.8,-2.3,7.5,7.4,4.7,9.7,6.4,1.0,9.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Italy,10.2,6.2,2.6,2.9,3.3,3.1,4.7,3.7,2.2,3.2,3.0,0.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Lithuania,11.2,14.7,14.4,18.2,18.5,10.7,13.9,12.0,13.0,8.7,7.2,7.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Luxembourg,13.0,29.2,20.6,37.7,20.9,-4.8,2.7,18.6,14.1,14.7 p,9.7 p,-8.2 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Latvia,17.3,8.1,8.1,11.9,6.0,9.0,2.7,-1.4,-1.9,-3.8,1.7,-2.7
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Montenegro,12.4,12.5,32.1,34.6,40.5,2.7,6.1,4.5,20.2,-2.5 p,2.1 p,1.9 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),North Macedonia,17.5,16.0,23.6,16.9,14.9,9.2 p,4.8 p,6.5 p,3.3 p,4.2 e,3.7 e,2.4 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Malta,26.9,18.1,19.2,19.1,18.1,1.0,0.0,0.0,-2.4,-1.6,-2.1,0.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Netherlands,5.8,12.8,13.1,15.3,15.8,4.1,-0.2,-1.9,0.9,1.2,3.9,2.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Norway,7.9,10.4,5.6,7.5,4.2,6.5,1.3,0.1,-0.1,-5.9,5.9,:
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Poland,21.5,-1.7,0.5,8.6,10.9,-0.6,5.1,0.2,0.5,-2.3,0.3,4.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Portugal,5.8,11.6,8.1,11.2,11.6,8.3 e,5.1 e,3.3 e,0.6 e,0.8 e,1.2 e,4.2 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Romania,13.3,26.1,22.1,26.0,8.7,3.4 p,4.4 p,3.5 p,9.3 p,1.4 p,-2.3 p,-0.1 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Serbia,9.5,11.4 p,11.6 p,17.2 p,15.9 p,15.7 p,16.5 p,12.0 p,12.4 p,7.5 e,7.0 e,7.8 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Sweden,6.3,0.6,-6.7,-2.1,-6.5,3.3,3.6,1.7,1.1,2.4,9.9,15.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Slovenia,18.7,9.8,15.1,11.3,2.9,12.2,1.6,5.3,7.5,6.6,7.2,1.5
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Slovakia,0.8,8.2,3.9,9.2,7.3,-2.0,-2.0,-15.3,0.8,3.7,4.4,1.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Türkiye,23.5,14.3,3.8,12.0,5.2,10.4,2.9,2.2,-2.2,4.5,3.8,2.2
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (NSA),Kosovo*,4.8,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Albania,8.8,19.7,11.2,9.7,16.7,5.1 p,6.7 p,7.6 p,4.9 p,-0.2 p,-5.1 p,-5.1 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Austria,11.0,4.4,4.3,4.2,2.4,5.4,3.7,1.4,1.7,2.8,0.6,2.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Belgium,9.2,5.4,7.0,5.0,3.8,5.4 p,3.3 p,0.4 p,-0.2 p,0.5 p,2.7 p,5.3 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Bulgaria,5.2,3.3,2.6,2.4,2.8,3.8,4.2,4.0,3.7,3.3 p,3.3 p,3.7 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Switzerland,4.3,3.3,4.2,5.0,5.2,6.8,5.8,3.5,3.4,1.5,0.9,1.3
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Cyprus,16.5,44.1,42.6,35.9,32.7,7.6,6.7,8.8,8.7,6.4,7.3,5.6
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Czechia,11.9,9.6,7.2,4.4,4.1,5.4,5.3,5.7,3.6,1.6,2.0,2.2
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Germany,10.0 p,4.0 p,-0.2 p,1.1 p,-2.4 p,4.5 p,3.8 p,2.6 p,4.4 p,3.0 p,3.2 p,2.4 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Denmark,15.3,4.5,6.4,7.6,-0.4,4.5,3.2,0.4,6.6,5.0,3.9,8.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",11.9,7.2,5.3,6.8,3.3,5.3,4.9,3.2,4.6,4.0,3.2,3.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Euro area - 19 countries  (2015-2022),11.9,7.2,5.3,6.8,3.3,5.2,4.9,3.2,4.6,3.9,3.2,3.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Euro area – 20 countries (from 2023),11.9,7.2,5.3,6.9,3.4,5.3,4.9,3.2,4.6,4.0,3.2,3.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Estonia,-2.1,25.0,11.7,19.8,3.4,-24.3,-8.3,-0.1,11.8,1.4,2.9,6.9
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Greece,3.2,1.8 p,4.7 p,9.6 p,12.4 p,8.8 p,7.4 p,1.0 p,3.8 p,5.3 p,4.2 p,5.4 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Spain,13.0,13.7 p,12.7 p,13.1 p,10.3 p,4.5 p,5.4 p,5.2 p,4.7 p,4.8 p,3.8 p,2.6 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),European Union - 27 countries (from 2020),12.1,7.1,5.1,6.7,3.1,4.9,4.7,3.0,4.5,3.7,3.2,4.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Finland,7.9,4.4,-0.1,2.6,1.5,0.7,1.2,-0.9,-0.2,2.2,3.0,2.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),France,8.2,6.1,5.6,6.5,6.5,7.0,7.5,5.3,5.6,5.6,4.4,4.9
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Croatia,19.2,10.4,14.6,26.3,19.5,9.3 p,7.0 p,5.4 p,-1.0 p,9.4 p,8.0 p,4.7 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Hungary,19.1,10.6,11.5,4.3,1.2,4.1 p,3.3 p,7.2 p,9.1 p,8.3 p,4.5 p,3.2 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Ireland,34.3,8.9,9.0,12.5,-2.5,7.6,8.0,4.0,9.7,6.5,1.3,8.6
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Italy,9.9,6.1,2.7,3.3,3.0,3.0,4.4,3.8,2.4,2.9,2.7,0.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Lithuania,11.1,13.9,14.3,17.9,16.3,11.5,14.7,12.9,13.6,9.1,6.0,7.4
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Luxembourg,15.0,26.7,20.2,37.6,23.2,-6.2,2.0,18.8,15.5,13.7 p,9.3 p,-8.1 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Latvia,17.9,8.2,7.9,11.7,6.4,9.0,2.4,-1.4,-1.6,-3.8,1.5,-2.6
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),North Macedonia,17.3,16.6,22.2,17.2,15.1,9.5 p,4.7 p,6.4 p,3.5 p,4.0 e,3.5 e,2.3 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Malta,24.3,20.7,20.6,17.4,14.3,4.1,1.5,-1.0,-3.8,-0.6,-1.5,-0.2
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Netherlands,3.1,12.9,12.3,16.0,16.3,4.9,-0.4,-1.5,0.7,1.3,3.0,2.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Norway,6.1,6.5,7.9,7.1,6.0,4.7,3.1,2.3,1.6,0.9,0.4,:
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Poland,21.7,1.1,1.6,5.9,7.4,3.7,4.2,-0.1,-0.5,0.0,0.3,2.7
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Portugal,5.6,12.1,8.0,11.4,11.2,7.6 e,5.3 e,4.2 e,0.0 e,0.6 e,1.3 e,4.6 e
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Romania,14.5,25.2,23.5,24.1,9.3,3.1 p,5.4 p,2.4 p,9.8 p,1.5 p,-1.9 p,-0.7 p
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Serbia,9.5,11.4,11.5,17.1,15.8,16.0,16.6,11.8,12.3,7.6,7.0,7.7
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Sweden,6.1,0.4,-6.4,-2.6,-5.9,3.0,3.9,1.6,2.1,3.2,9.1,13.8
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Slovenia,17.9,11.2,13.9,12.3,3.9,9.4,5.7,6.4,6.9,6.3,5.9,3.0
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Slovakia,1.6,7.2,4.5,10.6,6.4,-2.4,-2.4,-11.9,-0.6,2.5,3.3,3.7
Quarterly,"Value added, gross",Information and communication,Percentage change q/q-4 (SCA),Türkiye,22.3,13.7,5.8,9.5,4.4,6.5,3.9,0.1,-0.2,2.0,3.7,2.9
